연도,월,지역명,평당분양가격,전용면적
2023,1,울산,22581.899999999998,85㎡~102㎡
2023,1,울산,17612.1,102㎡~
2023,1,세종,12279.3,모든면적
2023,1,세종,12289.199999999999,60㎡
2023,1,세종,12266.099999999999,60㎡~85㎡
2023,1,세종,,85㎡~102㎡
2023,1,세종,,102㎡~
2023,1,강원,12688.5,모든면적
2023,1,강원,10761.3,60㎡
2023,1,강원,11586.3,60㎡~85㎡
2023,1,강원,11962.5,85㎡~102㎡
2023,1,강원,14064.599999999999,102㎡~
2023,1,충북,10520.4,모든면적
2023,1,충북,10949.4,60㎡
2023,1,충북,10576.5,60㎡~85㎡
2023,1,충북,10622.699999999999,85㎡~102㎡
2023,1,충북,10873.5,102㎡~
2023,1,충남,11338.8,모든면적
2023,1,충남,12493.8,60㎡
2023,1,충남,11942.699999999999,60㎡~85㎡
2023,1,충남,13160.4,85㎡~102㎡
2023,1,충남,12804.0,102㎡~
2023,1,전북,10381.8,모든면적
2023,1,전북,9246.6,60㎡
2023,1,전북,10329.0,60㎡~85㎡
2023,1,전북,10995.599999999999,85㎡~102㎡
2023,1,전북,11058.3,102㎡~
2023,1,전남,10616.099999999999,모든면적
2023,1,전남,11652.3,60㎡
2023,1,전남,10490.699999999999,60㎡~85㎡
2023,1,전남,10553.4,85㎡~102㎡
2023,1,전남,10434.599999999999,102㎡~
2023,1,경북,12516.9,모든면적
2023,1,경북,11553.3,60㎡
2023,1,경북,12497.099999999999,60㎡~85㎡
2023,1,경북,11975.699999999999,85㎡~102㎡
2023,1,경북,13365.0,102㎡~
2023,1,경남,11929.5,모든면적
2023,1,경남,14401.199999999999,60㎡
2023,1,경남,11840.4,60㎡~85㎡
2023,1,경남,14764.199999999999,85㎡~102㎡
2023,1,경남,13002.0,102㎡~
2023,1,제주,22951.5,모든면적
2023,1,제주,24357.3,60㎡
2023,1,제주,22176.0,60㎡~85㎡
2023,1,제주,21908.699999999997,85㎡~102㎡
2023,1,제주,22931.699999999997,102㎡~
2023,2,서울,30445.8,모든면적
2023,2,서울,31102.5,60㎡
2023,2,서울,30076.199999999997,60㎡~85㎡
2023,2,서울,28333.8,85㎡~102㎡
2023,2,서울,35818.2,102㎡~
2023,2,인천,16288.8,모든면적
2023,2,인천,16562.7,60㎡
2023,2,인천,15665.099999999999,60㎡~85㎡
2023,2,인천,15374.699999999999,85㎡~102㎡
2023,2,인천,14331.9,102㎡~
2023,2,경기,17252.399999999998,모든면적
2023,2,경기,19730.7,60㎡
2023,2,경기,17054.399999999998,60㎡~85㎡
2023,2,경기,21172.8,85㎡~102㎡
2023,2,경기,20453.399999999998,102㎡~
2023,2,부산,19116.899999999998,모든면적
2023,2,부산,19509.6,60㎡
2023,2,부산,19130.1,60㎡~85㎡
2023,2,부산,15480.3,85㎡~102㎡
2023,2,부산,16024.8,102㎡~
2023,2,대구,17087.399999999998,모든면적
2023,2,대구,17463.6,60㎡
2023,2,대구,17011.5,60㎡~85㎡
2023,2,대구,16457.1,85㎡~102㎡
2023,2,대구,21129.899999999998,102㎡~
2023,2,광주,15275.699999999999,모든면적
2023,2,광주,15123.9,60㎡
2023,2,광주,14982.0,60㎡~85㎡
2023,2,광주,,85㎡~102㎡
2023,2,광주,18889.2,102㎡~
2023,2,대전,15556.199999999999,모든면적
2023,2,대전,16249.199999999999,60㎡
2023,2,대전,15463.8,60㎡~85㎡
2023,2,대전,,85㎡~102㎡
2023,2,대전,16932.3,102㎡~
2023,2,울산,18321.6,모든면적
2023,2,울산,18994.8,60㎡
2023,2,울산,18196.2,60㎡~85㎡
2023,2,울산,22581.899999999998,85㎡~102㎡
2023,2,울산,17612.1,102㎡~
2023,2,세종,12279.3,모든면적
2023,2,세종,12289.199999999999,60㎡
2023,2,세종,12266.099999999999,60㎡~85㎡
2023,2,세종,,85㎡~102㎡
2023,2,세종,,102㎡~
2023,2,강원,12688.5,모든면적
2023,2,강원,10761.3,60㎡
2023,2,강원,11586.3,60㎡~85㎡
2023,2,강원,11962.5,85㎡~102㎡
2023,2,강원,14064.599999999999,102㎡~
2023,2,충북,10589.699999999999,모든면적
2023,2,충북,10949.4,60㎡
2023,2,충북,10632.599999999999,60㎡~85㎡
2023,2,충북,10622.699999999999,85㎡~102㎡
2023,2,충북,10985.699999999999,102㎡~
2023,2,충남,11738.099999999999,모든면적
2023,2,충남,12493.8,60㎡
2023,2,충남,11942.699999999999,60㎡~85㎡
2023,2,충남,13160.4,85㎡~102㎡
2023,2,충남,12804.0,102㎡~
2023,2,전북,10381.8,모든면적
2023,2,전북,9246.6,60㎡
2023,2,전북,10329.0,60㎡~85㎡
2023,2,전북,10995.599999999999,85㎡~102㎡
2023,2,전북,11058.3,102㎡~
2023,2,전남,10946.099999999999,모든면적
2023,2,전남,11652.3,60㎡
2023,2,전남,10771.199999999999,60㎡~85㎡
2023,2,전남,11220.0,85㎡~102㎡
2023,2,전남,11061.599999999999,102㎡~
2023,2,경북,12513.599999999999,모든면적
2023,2,경북,12315.599999999999,60㎡
2023,2,경북,12500.4,60㎡~85㎡
2023,2,경북,11975.699999999999,85㎡~102㎡
2023,2,경북,13365.0,102㎡~
2023,2,경남,11823.9,모든면적
2023,2,경남,14242.8,60㎡
2023,2,경남,11741.4,60㎡~85㎡
2023,2,경남,14764.199999999999,85㎡~102㎡
2023,2,경남,13002.0,102㎡~
2023,2,제주,22948.199999999997,모든면적
2023,2,제주,24357.3,60㎡
2023,2,제주,22152.899999999998,60㎡~85㎡
2023,2,제주,21908.699999999997,85㎡~102㎡
2023,2,제주,22931.699999999997,102㎡~
2023,3,서울,30624.0,모든면적
2023,3,서울,31320.3,60㎡
2023,3,서울,29643.899999999998,60㎡~85㎡
2023,3,서울,28333.8,85㎡~102㎡
2023,3,서울,35818.2,102㎡~
2023,3,인천,16391.1,모든면적
2023,3,인천,17051.1,60㎡
2023,3,인천,15741.0,60㎡~85㎡
2023,3,인천,15374.699999999999,85㎡~102㎡
2023,3,인천,14652.0,102㎡~
2023,3,경기,18202.8,모든면적
2023,3,경기,19770.3,60㎡
2023,3,경기,18004.8,60㎡~85㎡
2023,3,경기,20516.1,85㎡~102㎡
2023,3,경기,21529.199999999997,102㎡~
2023,3,부산,19199.399999999998,모든면적
2023,3,부산,20757.0,60㎡
2023,3,부산,19156.5,60㎡~85㎡
2023,3,부산,15480.3,85㎡~102㎡
2023,3,부산,16024.8,102㎡~
2023,3,대구,17087.399999999998,모든면적
2023,3,대구,17463.6,60㎡
2023,3,대구,17014.8,60㎡~85㎡
2023,3,대구,16457.1,85㎡~102㎡
2023,3,대구,18885.899999999998,102㎡~
2023,3,광주,16651.8,모든면적
2023,3,광주,15123.9,60㎡
2023,3,광주,16434.0,60㎡~85㎡
2023,3,광주,,85㎡~102㎡
2023,3,광주,18889.2,102㎡~
2023,3,대전,15556.199999999999,모든면적
2023,3,대전,16249.199999999999,60㎡
2023,3,대전,15463.8,60㎡~85㎡
2023,3,대전,,85㎡~102㎡
2023,3,대전,16932.3,102㎡~
2023,3,울산,18423.899999999998,모든면적
2023,3,울산,19912.2,60㎡
2023,3,울산,18186.3,60㎡~85㎡
2023,3,울산,22581.899999999998,85㎡~102㎡
2023,3,울산,17542.8,102㎡~
2023,3,세종,12279.3,모든면적
2023,3,세종,12289.199999999999,60㎡
2023,3,세종,12266.099999999999,60㎡~85㎡
2023,3,세종,,85㎡~102㎡
2023,3,세종,,102㎡~
2023,3,강원,12939.3,모든면적
2023,3,강원,10761.3,60㎡
2023,3,강원,12054.9,60㎡~85㎡
2023,3,강원,11962.5,85㎡~102㎡
2023,3,강원,14064.599999999999,102㎡~
2023,3,충북,10635.9,모든면적
2023,3,충북,10995.599999999999,60㎡
2023,3,충북,10599.599999999999,60㎡~85㎡
2023,3,충북,10622.699999999999,85㎡~102㎡
2023,3,충북,10985.699999999999,102㎡~
2023,3,충남,11738.099999999999,모든면적
2023,3,충남,12493.8,60㎡
2023,3,충남,11942.699999999999,60㎡~85㎡
2023,3,충남,13160.4,85㎡~102㎡
2023,3,충남,12804.0,102㎡~
2023,3,전북,10645.8,모든면적
2023,3,전북,9246.6,60㎡
2023,3,전북,10589.699999999999,60㎡~85㎡
2023,3,전북,10995.599999999999,85㎡~102㎡
2023,3,전북,11619.3,102㎡~
2023,3,전남,10942.8,모든면적
2023,3,전남,10771.199999999999,60㎡
2023,3,전남,10728.3,60㎡~85㎡
2023,3,전남,11220.0,85㎡~102㎡
2023,3,전남,11286.0,102㎡~
2023,3,경북,12513.599999999999,모든면적
2023,3,경북,12315.599999999999,60㎡
2023,3,경북,12500.4,60㎡~85㎡
2023,3,경북,11975.699999999999,85㎡~102㎡
2023,3,경북,13365.0,102㎡~
2023,3,경남,11962.5,모든면적
2023,3,경남,14242.8,60㎡
2023,3,경남,11870.099999999999,60㎡~85㎡
2023,3,경남,15572.699999999999,85㎡~102㎡
2023,3,경남,13272.599999999999,102㎡~
2023,3,제주,23740.199999999997,모든면적
2023,3,제주,24357.3,60㎡
2023,3,제주,23076.899999999998,60㎡~85㎡
2023,3,제주,21908.699999999997,85㎡~102㎡
2023,3,제주,21908.699999999997,102㎡~
2023,4,서울,30643.8,모든면적
2023,4,서울,31336.8,60㎡
2023,4,서울,29736.3,60㎡~85㎡
2023,4,서울,28333.8,85㎡~102㎡
2023,4,서울,35818.2,102㎡~
2023,4,인천,16397.7,모든면적
2023,4,인천,17061.0,60㎡
2023,4,인천,15744.3,60㎡~85㎡
2023,4,인천,15374.699999999999,85㎡~102㎡
2023,4,인천,14652.0,102㎡~
2023,4,경기,19133.399999999998,모든면적
2023,4,경기,20288.399999999998,60㎡
2023,4,경기,19044.3,60㎡~85㎡
2023,4,경기,19948.5,85㎡~102㎡
2023,4,경기,22585.199999999997,102㎡~
2023,4,부산,19371.0,모든면적
2023,4,부산,20819.699999999997,60㎡
2023,4,부산,19324.8,60㎡~85㎡
2023,4,부산,15480.3,85㎡~102㎡
2023,4,부산,15097.5,102㎡~
2023,4,대구,17087.399999999998,모든면적
2023,4,대구,17463.6,60㎡
2023,4,대구,17014.8,60㎡~85㎡
2023,4,대구,16457.1,85㎡~102㎡
2023,4,대구,18885.899999999998,102㎡~
2023,4,광주,16651.8,모든면적
2023,4,광주,15123.9,60㎡
2023,4,광주,16434.0,60㎡~85㎡
2023,4,광주,,85㎡~102㎡
2023,4,광주,18889.2,102㎡~
2023,4,대전,16153.5,모든면적
2023,4,대전,16249.199999999999,60㎡
2023,4,대전,16011.599999999999,60㎡~85㎡
2023,4,대전,,85㎡~102㎡
2023,4,대전,18879.3,102㎡~
2023,4,울산,18423.899999999998,모든면적
2023,4,울산,19912.2,60㎡
2023,4,울산,18186.3,60㎡~85㎡
2023,4,울산,22581.899999999998,85㎡~102㎡
2023,4,울산,17542.8,102㎡~
2023,4,세종,12279.3,모든면적
2023,4,세종,12289.199999999999,60㎡
2023,4,세종,12266.099999999999,60㎡~85㎡
2023,4,세종,,85㎡~102㎡
2023,4,세종,,102㎡~
2023,4,강원,12969.0,모든면적
2023,4,강원,10761.3,60㎡
2023,4,강원,12114.3,60㎡~85㎡
2023,4,강원,11962.5,85㎡~102㎡
2023,4,강원,14074.5,102㎡~
2023,4,충북,10794.3,모든면적
2023,4,충북,10995.599999999999,60㎡
2023,4,충북,10718.4,60㎡~85㎡
2023,4,충북,10906.5,85㎡~102㎡
2023,4,충북,11193.599999999999,102㎡~
2023,4,충남,11748.0,모든면적
2023,4,충남,12493.8,60㎡
2023,4,충남,11959.199999999999,60㎡~85㎡
2023,4,충남,13160.4,85㎡~102㎡
2023,4,충남,12804.0,102㎡~
2023,4,전북,10942.8,모든면적
2023,4,전북,9190.5,60㎡
2023,4,전북,10886.699999999999,60㎡~85㎡
2023,4,전북,10995.599999999999,85㎡~102㎡
2023,4,전북,11837.099999999999,102㎡~
2023,4,전남,10939.5,모든면적
2023,4,전남,10771.199999999999,60㎡
2023,4,전남,10738.199999999999,60㎡~85㎡
2023,4,전남,11220.0,85㎡~102㎡
2023,4,전남,11454.3,102㎡~
2023,4,경북,12513.599999999999,모든면적
2023,4,경북,12315.599999999999,60㎡
2023,4,경북,12500.4,60㎡~85㎡
2023,4,경북,11975.699999999999,85㎡~102㎡
2023,4,경북,13365.0,102㎡~
2023,4,경남,11936.099999999999,모든면적
2023,4,경남,14199.9,60㎡
2023,4,경남,11837.099999999999,60㎡~85㎡
2023,4,경남,15345.0,85㎡~102㎡
2023,4,경남,13460.699999999999,102㎡~
2023,4,제주,23740.199999999997,모든면적
2023,4,제주,24357.3,60㎡
2023,4,제주,23076.899999999998,60㎡~85㎡
2023,4,제주,21908.699999999997,85㎡~102㎡
2023,4,제주,21908.699999999997,102㎡~
2023,5,서울,31066.199999999997,모든면적
2023,5,서울,31680.0,60㎡
2023,5,서울,29736.3,60㎡~85㎡
2023,5,서울,28333.8,85㎡~102㎡
2023,5,서울,35818.2,102㎡~
2023,5,인천,16470.3,모든면적
2023,5,인천,17077.5,60㎡
2023,5,인천,15869.699999999999,60㎡~85㎡
2023,5,인천,15374.699999999999,85㎡~102㎡
2023,5,인천,14652.0,102㎡~
2023,5,경기,19163.1,모든면적
2023,5,경기,20219.1,60㎡
2023,5,경기,19064.1,60㎡~85㎡
2023,5,경기,20823.0,85㎡~102㎡
2023,5,경기,22129.8,102㎡~
2023,5,부산,20093.7,모든면적
2023,5,부산,21176.1,60㎡
2023,5,부산,20031.0,60㎡~85㎡
2023,5,부산,15912.599999999999,85㎡~102㎡
2023,5,부산,15853.199999999999,102㎡~
2023,5,대구,18047.7,모든면적
2023,5,대구,17463.6,60㎡
2023,5,대구,18146.7,60㎡~85㎡
2023,5,대구,16156.8,85㎡~102㎡
2023,5,대구,21539.1,102㎡~
2023,5,광주,18176.399999999998,모든면적
2023,5,광주,18001.5,60㎡
2023,5,광주,17806.8,60㎡~85㎡
2023,5,광주,,85㎡~102㎡
2023,5,광주,24951.3,102㎡~
2023,5,대전,16153.5,모든면적
2023,5,대전,16249.199999999999,60㎡
2023,5,대전,16011.599999999999,60㎡~85㎡
2023,5,대전,,85㎡~102㎡
2023,5,대전,18879.3,102㎡~
2023,5,울산,17869.5,모든면적
2023,5,울산,19961.7,60㎡
2023,5,울산,17724.3,60㎡~85㎡
2023,5,울산,22581.899999999998,85㎡~102㎡
2023,5,울산,17044.5,102㎡~
2023,5,세종,12279.3,모든면적
2023,5,세종,12289.199999999999,60㎡
2023,5,세종,12266.099999999999,60㎡~85㎡
2023,5,세종,,85㎡~102㎡
2023,5,세종,,102㎡~
2023,5,강원,12969.0,모든면적
2023,5,강원,10761.3,60㎡
2023,5,강원,12114.3,60㎡~85㎡
2023,5,강원,11962.5,85㎡~102㎡
2023,5,강원,14074.5,102㎡~
2023,5,충북,10546.8,모든면적
2023,5,충북,11074.8,60㎡
2023,5,충북,10477.5,60㎡~85㎡
2023,5,충북,10896.599999999999,85㎡~102㎡
2023,5,충북,10777.8,102㎡~
2023,5,충남,11757.9,모든면적
2023,5,충남,12493.8,60㎡
2023,5,충남,11972.4,60㎡~85㎡
2023,5,충남,13117.5,85㎡~102㎡
2023,5,충남,12833.699999999999,102㎡~
2023,5,전북,10942.8,모든면적
2023,5,전북,9190.5,60㎡
2023,5,전북,10886.699999999999,60㎡~85㎡
2023,5,전북,10995.599999999999,85㎡~102㎡
2023,5,전북,11837.099999999999,102㎡~
2023,5,전남,11226.599999999999,모든면적
2023,5,전남,10771.199999999999,60㎡
2023,5,전남,11018.699999999999,60㎡~85㎡
2023,5,전남,,85㎡~102㎡
2023,5,전남,11889.9,102㎡~
2023,5,경북,12305.699999999999,모든면적
2023,5,경북,12111.0,60㎡
2023,5,경북,12272.699999999999,60㎡~85㎡
2023,5,경북,10959.3,85㎡~102㎡
2023,5,경북,13365.0,102㎡~
2023,5,경남,11536.8,모든면적
2023,5,경남,12965.699999999999,60㎡
2023,5,경남,11424.599999999999,60㎡~85㎡
2023,5,경남,15345.0,85㎡~102㎡
2023,5,경남,13460.699999999999,102㎡~
2023,5,제주,23740.199999999997,모든면적
2023,5,제주,24357.3,60㎡
2023,5,제주,23076.899999999998,60㎡~85㎡
2023,5,제주,21908.699999999997,85㎡~102㎡
2023,5,제주,21908.699999999997,102㎡~
2023,6,서울,31927.5,모든면적
2023,6,서울,31531.5,60㎡
2023,6,서울,30772.5,60㎡~85㎡
2023,6,서울,33188.1,85㎡~102㎡
2023,6,서울,39306.299999999996,102㎡~
2023,6,인천,16460.399999999998,모든면적
2023,6,인천,16760.7,60㎡
2023,6,인천,16011.599999999999,60㎡~85㎡
2023,6,인천,16084.199999999999,85㎡~102㎡
2023,6,인천,14652.0,102㎡~
2023,6,경기,19364.399999999998,모든면적
2023,6,경기,20869.199999999997,60㎡
2023,6,경기,19437.0,60㎡~85㎡
2023,6,경기,20823.0,85㎡~102㎡
2023,6,경기,22119.899999999998,102㎡~
2023,6,부산,20621.699999999997,모든면적
2023,6,부산,22760.1,60㎡
2023,6,부산,20519.399999999998,60㎡~85㎡
2023,6,부산,19044.3,85㎡~102㎡
2023,6,부산,15853.199999999999,102㎡~
2023,6,대구,16968.6,모든면적
2023,6,대구,16793.7,60㎡
2023,6,대구,17226.0,60㎡~85㎡
2023,6,대구,16156.8,85㎡~102㎡
2023,6,대구,19037.7,102㎡~
2023,6,광주,18176.399999999998,모든면적
2023,6,광주,18001.5,60㎡
2023,6,광주,17806.8,60㎡~85㎡
2023,6,광주,,85㎡~102㎡
2023,6,광주,24951.3,102㎡~
2023,6,대전,16278.9,모든면적
2023,6,대전,17892.6,60㎡
2023,6,대전,16051.199999999999,60㎡~85㎡
2023,6,대전,,85㎡~102㎡
2023,6,대전,18879.3,102㎡~
2023,6,울산,17991.6,모든면적
2023,6,울산,19961.7,60㎡
2023,6,울산,17826.6,60㎡~85㎡
2023,6,울산,22581.899999999998,85㎡~102㎡
2023,6,울산,17397.6,102㎡~
2023,6,세종,12279.3,모든면적
2023,6,세종,12289.199999999999,60㎡
2023,6,세종,12266.099999999999,60㎡~85㎡
2023,6,세종,,85㎡~102㎡
2023,6,세종,,102㎡~
2023,6,강원,12401.4,모든면적
2023,6,강원,11068.199999999999,60㎡
2023,6,강원,12315.599999999999,60㎡~85㎡
2023,6,강원,12170.4,85㎡~102㎡
2023,6,강원,14391.3,102㎡~
2023,6,충북,10609.5,모든면적
2023,6,충북,11074.8,60㎡
2023,6,충북,10530.3,60㎡~85㎡
2023,6,충북,10896.599999999999,85㎡~102㎡
2023,6,충북,11104.5,102㎡~
2023,6,충남,11771.099999999999,모든면적
2023,6,충남,12493.8,60㎡
2023,6,충남,11988.9,60㎡~85㎡
2023,6,충남,13117.5,85㎡~102㎡
2023,6,충남,12764.4,102㎡~
2023,6,전북,11124.3,모든면적
2023,6,전북,9203.699999999999,60㎡
2023,6,전북,11071.5,60㎡~85㎡
2023,6,전북,10995.599999999999,85㎡~102㎡
2023,6,전북,11837.099999999999,102㎡~
2023,6,전남,11226.599999999999,모든면적
2023,6,전남,10771.199999999999,60㎡
2023,6,전남,11018.699999999999,60㎡~85㎡
2023,6,전남,,85㎡~102㎡
2023,6,전남,11889.9,102㎡~
2023,6,경북,12639.0,모든면적
2023,6,경북,13193.4,60㎡
2023,6,경북,12582.9,60㎡~85㎡
2023,6,경북,10282.8,85㎡~102㎡
2023,6,경북,13886.4,102㎡~
2023,6,경남,11655.599999999999,모든면적
2023,6,경남,12813.9,60㎡
2023,6,경남,11536.8,60㎡~85㎡
2023,6,경남,15361.5,85㎡~102㎡
2023,6,경남,14166.9,102㎡~
2023,6,제주,24175.8,모든면적
2023,6,제주,24357.3,60㎡
2023,6,제주,23377.199999999997,60㎡~85㎡
2023,6,제주,21908.699999999997,85㎡~102㎡
2023,6,제주,24769.8,102㎡~
2023,7,서울,31927.5,모든면적
2023,7,서울,31531.5,60㎡
2023,7,서울,30772.5,60㎡~85㎡
2023,7,서울,33188.1,85㎡~102㎡
2023,7,서울,39306.299999999996,102㎡~
2023,7,인천,16064.4,모든면적
2023,7,인천,16341.599999999999,60㎡
2023,7,인천,16087.5,60㎡~85㎡
2023,7,인천,16084.199999999999,85㎡~102㎡
2023,7,인천,14652.0,102㎡~
2023,7,경기,19542.6,모든면적
2023,7,경기,21261.899999999998,60㎡
2023,7,경기,19654.8,60㎡~85㎡
2023,7,경기,21054.0,85㎡~102㎡
2023,7,경기,22671.0,102㎡~
2023,7,부산,20687.699999999997,모든면적
2023,7,부산,22991.1,60㎡
2023,7,부산,20555.699999999997,60㎡~85㎡
2023,7,부산,19044.3,85㎡~102㎡
2023,7,부산,15853.199999999999,102㎡~
2023,7,대구,16358.099999999999,모든면적
2023,7,대구,15859.8,60㎡
2023,7,대구,16146.9,60㎡~85㎡
2023,7,대구,16414.2,85㎡~102㎡
2023,7,대구,21354.3,102㎡~
2023,7,광주,18146.7,모든면적
2023,7,광주,18001.5,60㎡
2023,7,광주,17846.399999999998,60㎡~85㎡
2023,7,광주,,85㎡~102㎡
2023,7,광주,24278.1,102㎡~
2023,7,대전,16731.0,모든면적
2023,7,대전,16104.0,60㎡
2023,7,대전,16519.8,60㎡~85㎡
2023,7,대전,21770.1,85㎡~102㎡
2023,7,대전,22869.0,102㎡~
2023,7,울산,17991.6,모든면적
2023,7,울산,19961.7,60㎡
2023,7,울산,17826.6,60㎡~85㎡
2023,7,울산,22581.899999999998,85㎡~102㎡
2023,7,울산,17397.6,102㎡~
2023,7,세종,12279.3,모든면적
2023,7,세종,12289.199999999999,60㎡
2023,7,세종,12266.099999999999,60㎡~85㎡
2023,7,세종,,85㎡~102㎡
2023,7,세종,,102㎡~
2023,7,강원,13365.0,모든면적
2023,7,강원,11441.099999999999,60㎡
2023,7,강원,13295.699999999999,60㎡~85㎡
2023,7,강원,12147.3,85㎡~102㎡
2023,7,강원,15473.699999999999,102㎡~
2023,7,충북,10612.8,모든면적
2023,7,충북,11269.5,60㎡
2023,7,충북,10533.599999999999,60㎡~85㎡
2023,7,충북,10896.599999999999,85㎡~102㎡
2023,7,충북,11104.5,102㎡~
2023,7,충남,11784.3,모든면적
2023,7,충남,12493.8,60㎡
2023,7,충남,12005.4,60㎡~85㎡
2023,7,충남,13117.5,85㎡~102㎡
2023,7,충남,12764.4,102㎡~
2023,7,전북,11196.9,모든면적
2023,7,전북,9203.699999999999,60㎡
2023,7,전북,11127.599999999999,60㎡~85㎡
2023,7,전북,11025.3,85㎡~102㎡
2023,7,전북,11837.099999999999,102㎡~
2023,7,전남,11394.9,모든면적
2023,7,전남,10771.199999999999,60㎡
2023,7,전남,11144.099999999999,60㎡~85㎡
2023,7,전남,,85㎡~102㎡
2023,7,전남,11889.9,102㎡~
2023,7,경북,12843.599999999999,모든면적
2023,7,경북,14513.4,60㎡
2023,7,경북,12751.199999999999,60㎡~85㎡
2023,7,경북,12520.199999999999,85㎡~102㎡
2023,7,경북,14183.4,102㎡~
2023,7,경남,11279.4,모든면적
2023,7,경남,12391.5,60㎡
2023,7,경남,11200.199999999999,60㎡~85㎡
2023,7,경남,15361.5,85㎡~102㎡
2023,7,경남,16090.8,102㎡~
2023,7,제주,24175.8,모든면적
2023,7,제주,24357.3,60㎡
2023,7,제주,23377.199999999997,60㎡~85㎡
2023,7,제주,21908.699999999997,85㎡~102㎡
2023,7,제주,24769.8,102㎡~
2023,8,서울,31795.5,모든면적
2023,8,서울,31310.399999999998,60㎡
2023,8,서울,30647.1,60㎡~85㎡
2023,8,서울,33188.1,85㎡~102㎡
2023,8,서울,39332.7,102㎡~
2023,8,인천,16097.4,모든면적
2023,8,인천,16410.899999999998,60㎡
2023,8,인천,16123.8,60㎡~85㎡
2023,8,인천,16084.199999999999,85㎡~102㎡
2023,8,인천,14652.0,102㎡~
2023,8,경기,19572.3,모든면적
2023,8,경기,21096.899999999998,60㎡
2023,8,경기,19710.899999999998,60㎡~85㎡
2023,8,경기,21054.0,85㎡~102㎡
2023,8,경기,22687.5,102㎡~
2023,8,부산,21921.899999999998,모든면적
2023,8,부산,23439.899999999998,60㎡
2023,8,부산,21684.3,60㎡~85㎡
2023,8,부산,24205.5,85㎡~102㎡
2023,8,부산,25499.1,102㎡~
2023,8,대구,16688.1,모든면적
2023,8,대구,15717.9,60㎡
2023,8,대구,16420.8,60㎡~85㎡
2023,8,대구,16414.2,85㎡~102㎡
2023,8,대구,21354.3,102㎡~
2023,8,광주,18252.3,모든면적
2023,8,광주,18001.5,60㎡
2023,8,광주,17958.6,60㎡~85㎡
2023,8,광주,14279.099999999999,85㎡~102㎡
2023,8,광주,24278.1,102㎡~
2023,8,대전,16731.0,모든면적
2023,8,대전,16104.0,60㎡
2023,8,대전,16519.8,60㎡~85㎡
2023,8,대전,21770.1,85㎡~102㎡
2023,8,대전,22869.0,102㎡~
2023,8,울산,18067.5,모든면적
2023,8,울산,19961.7,60㎡
2023,8,울산,17902.5,60㎡~85㎡
2023,8,울산,22581.899999999998,85㎡~102㎡
2023,8,울산,17397.6,102㎡~
2023,8,세종,12279.3,모든면적
2023,8,세종,12289.199999999999,60㎡
2023,8,세종,12266.099999999999,60㎡~85㎡
2023,8,세종,,85㎡~102㎡
2023,8,세종,,102㎡~
2023,8,강원,13374.9,모든면적
2023,8,강원,11635.8,60㎡
2023,8,강원,13335.3,60㎡~85㎡
2023,8,강원,11738.099999999999,85㎡~102㎡
2023,8,강원,15424.199999999999,102㎡~
2023,8,충북,10725.0,모든면적
2023,8,충북,11269.5,60㎡
2023,8,충북,10569.9,60㎡~85㎡
2023,8,충북,11774.4,85㎡~102㎡
2023,8,충북,11206.8,102㎡~
2023,8,충남,11843.699999999999,모든면적
2023,8,충남,12533.4,60㎡
2023,8,충남,12074.699999999999,60㎡~85㎡
2023,8,충남,13229.699999999999,85㎡~102㎡
2023,8,충남,13302.3,102㎡~
2023,8,전북,11596.199999999999,모든면적
2023,8,전북,,60㎡
2023,8,전북,11454.3,60㎡~85㎡
2023,8,전북,11025.3,85㎡~102㎡
2023,8,전북,11949.3,102㎡~
2023,8,전남,12074.699999999999,모든면적
2023,8,전남,10771.199999999999,60㎡
2023,8,전남,12005.4,60㎡~85㎡
2023,8,전남,,85㎡~102㎡
2023,8,전남,11889.9,102㎡~
2023,8,경북,13318.8,모든면적
2023,8,경북,14513.4,60㎡
2023,8,경북,13200.0,60㎡~85㎡
2023,8,경북,12520.199999999999,85㎡~102㎡
2023,8,경북,14183.4,102㎡~
2023,8,경남,11163.9,모든면적
2023,8,경남,11312.4,60㎡
2023,8,경남,11121.0,60㎡~85㎡
2023,8,경남,15470.4,85㎡~102㎡
2023,8,경남,16354.8,102㎡~
2023,8,제주,25551.899999999998,모든면적
2023,8,제주,24357.3,60㎡
2023,8,제주,25327.5,60㎡~85㎡
2023,8,제주,,85㎡~102㎡
2023,8,제주,27627.6,102㎡~
2023,9,서울,32000.1,모든면적
2023,9,서울,31604.1,60㎡
2023,9,서울,30723.0,60㎡~85㎡
2023,9,서울,33188.1,85㎡~102㎡
2023,9,서울,39332.7,102㎡~
2023,9,인천,16100.699999999999,모든면적
2023,9,인천,16410.899999999998,60㎡
2023,9,인천,16130.4,60㎡~85㎡
2023,9,인천,15721.199999999999,85㎡~102㎡
2023,9,인천,15411.0,102㎡~
2023,9,경기,19509.6,모든면적
2023,9,경기,20486.399999999998,60㎡
2023,9,경기,19889.1,60㎡~85㎡
2023,9,경기,16648.5,85㎡~102㎡
2023,9,경기,19470.0,102㎡~
2023,9,부산,21921.899999999998,모든면적
2023,9,부산,23443.199999999997,60㎡
2023,9,부산,21684.3,60㎡~85㎡
2023,9,부산,24205.5,85㎡~102㎡
2023,9,부산,25499.1,102㎡~
2023,9,대구,16688.1,모든면적
2023,9,대구,15717.9,60㎡
2023,9,대구,16420.8,60㎡~85㎡
